date,o,h,l,c,v
1987-09-21,0.8051,0.8051,0.8051,0.8051,0
1987-09-22,0.8051,0.8051,0.8051,0.8051,0
1987-09-23,0.8061,0.8061,0.8061,0.8061,0
1987-09-24,0.8015,0.8015,0.8015,0.8015,0
1987-09-25,0.7996,0.7996,0.7996,0.7996,0
1987-09-28,0.7996,0.7996,0.7996,0.7996,0
1987-09-29,0.7960,0.7960,0.7960,0.7960,0
1987-09-30,0.7964,0.7964,0.7964,0.7964,0
1987-10-01,0.7974,0.7974,0.7974,0.7974,0
1987-10-02,0.8001,0.8001,0.8001,0.8001,0
1987-10-05,0.8001,0.8001,0.8001,0.8001,0
1987-10-06,0.7964,0.7964,0.7964,0.7964,0
1987-10-07,0.7992,0.7992,0.7992,0.7992,0
1987-10-08,0.7909,0.7909,0.7909,0.7909,0
1987-10-09,0.7863,0.7863,0.7863,0.7863,0
1987-10-12,0.7844,0.7844,0.7844,0.7844,0
1987-10-13,0.7881,0.7881,0.7881,0.7881,0
1987-10-14,0.7780,0.7780,0.7780,0.7780,0
1987-10-15,0.7743,0.7743,0.7743,0.7743,0
1987-10-16,0.7734,0.7734,0.7734,0.7734,0
1987-10-19,0.7734,0.7734,0.7734,0.7734,0
1987-10-20,0.7734,0.7734,0.7734,0.7734,0
1987-10-21,0.7734,0.7734,0.7734,0.7734,0
1987-10-22,0.8334,0.8334,0.8334,0.8334,0
1987-10-23,0.8343,0.8343,0.8343,0.8343,0
1987-10-26,0.8417,0.8417,0.8417,0.8417,0
1987-10-27,0.8343,0.8343,0.8343,0.8343,0
1987-10-28,0.8324,0.8324,0.8324,0.8324,0
1987-10-29,0.8334,0.8334,0.8334,0.8334,0
1987-10-30,0.8430,0.8430,0.8430,0.8430,0
1987-11-02,0.8374,0.8374,0.8374,0.8374,0
1987-11-03,0.8440,0.8440,0.8440,0.8440,0
1987-11-04,0.8514,0.8514,0.8514,0.8514,0
1987-11-05,0.8588,0.8588,0.8588,0.8588,0
1987-11-06,0.8532,0.8532,0.8532,0.8532,0
1987-11-09,0.8542,0.8542,0.8542,0.8542,0
1987-11-10,0.8532,0.8532,0.8532,0.8532,0
1987-11-11,0.8523,0.8523,0.8523,0.8523,0
1987-11-12,0.8523,0.8523,0.8523,0.8523,0
1987-11-13,0.8495,0.8495,0.8495,0.8495,0
1987-11-16,0.8495,0.8495,0.8495,0.8495,0
1987-11-17,0.8467,0.8467,0.8467,0.8467,0
1987-11-18,0.8477,0.8477,0.8477,0.8477,0
1987-11-19,0.8495,0.8495,0.8495,0.8495,0
1987-11-20,0.8523,0.8523,0.8523,0.8523,0
1987-11-23,0.8514,0.8514,0.8514,0.8514,0
1987-11-24,0.8486,0.8486,0.8486,0.8486,0
1987-11-25,0.8412,0.8412,0.8412,0.8412,0
1987-11-27,0.8347,0.8347,0.8347,0.8347,0
1987-11-30,0.8471,0.8471,0.8471,0.8471,0
1987-12-01,0.8443,0.8443,0.8443,0.8443,0
1987-12-02,0.8452,0.8452,0.8452,0.8452,0
1987-12-03,0.8480,0.8480,0.8480,0.8480,0
1987-12-04,0.8490,0.8490,0.8490,0.8490,0
1987-12-07,0.8424,0.8424,0.8424,0.8424,0
1987-12-08,0.8406,0.8406,0.8406,0.8406,0
1987-12-09,0.8415,0.8415,0.8415,0.8415,0
1987-12-10,0.8303,0.8303,0.8303,0.8303,0
1987-12-11,0.8284,0.8284,0.8284,0.8284,0
1987-12-14,0.8293,0.8293,0.8293,0.8293,0
1987-12-15,0.8387,0.8387,0.8387,0.8387,0
1987-12-16,0.8462,0.8462,0.8462,0.8462,0
1987-12-17,0.8462,0.8462,0.8462,0.8462,0
1987-12-18,0.8527,0.8527,0.8527,0.8527,0
1987-12-21,0.8518,0.8518,0.8518,0.8518,0
1987-12-22,0.8508,0.8508,0.8508,0.8508,0
1987-12-23,0.8583,0.8583,0.8583,0.8583,0
1987-12-24,0.8583,0.8583,0.8583,0.8583,0
1987-12-28,0.8537,0.8537,0.8537,0.8537,0
1987-12-29,0.8546,0.8546,0.8546,0.8546,0
1987-12-30,0.8593,0.8593,0.8593,0.8593,0
1987-12-31,0.8607,0.8607,0.8607,0.8607,0
1988-01-04,0.8645,0.8645,0.8645,0.8645,0
1988-01-05,0.8663,0.8663,0.8663,0.8663,0
1988-01-06,0.8607,0.8607,0.8607,0.8607,0
1988-01-07,0.8588,0.8588,0.8588,0.8588,0
1988-01-08,0.8513,0.8513,0.8513,0.8513,0
1988-01-11,0.8541,0.8541,0.8541,0.8541,0
1988-01-12,0.8550,0.8550,0.8550,0.8550,0
1988-01-13,0.8569,0.8569,0.8569,0.8569,0
1988-01-14,0.8569,0.8569,0.8569,0.8569,0
1988-01-15,0.8739,0.8739,0.8739,0.8739,0
1988-01-18,0.8739,0.8739,0.8739,0.8739,0
1988-01-19,0.8720,0.8720,0.8720,0.8720,0
1988-01-20,0.8748,0.8748,0.8748,0.8748,0
1988-01-21,0.8786,0.8786,0.8786,0.8786,0
1988-01-22,0.8814,0.8814,0.8814,0.8814,0
1988-01-25,0.8843,0.8843,0.8843,0.8843,0
1988-01-26,0.8786,0.8786,0.8786,0.8786,0
1988-01-27,0.8880,0.8880,0.8880,0.8880,0
1988-01-28,0.8918,0.8918,0.8918,0.8918,0
1988-01-29,0.9008,0.9008,0.9008,0.9008,0
1988-02-01,0.9027,0.9027,0.9027,0.9027,0
1988-02-02,0.9075,0.9075,0.9075,0.9075,0
1988-02-03,0.9027,0.9027,0.9027,0.9027,0
1988-02-04,0.9008,0.9008,0.9008,0.9008,0
1988-02-05,0.9084,0.9084,0.9084,0.9084,0
1988-02-08,0.9056,0.9056,0.9056,0.9056,0
1988-02-09,0.9056,0.9056,0.9056,0.9056,0
1988-02-10,0.9094,0.9094,0.9094,0.9094,0
1988-02-11,0.9056,0.9056,0.9056,0.9056,0
1988-02-12,0.8980,0.8980,0.8980,0.8980,0
1988-02-16,0.8970,0.8970,0.8970,0.8970,0
1988-02-17,0.8961,0.8961,0.8961,0.8961,0
1988-02-18,0.8970,0.8970,0.8970,0.8970,0
1988-02-19,0.8980,0.8980,0.8980,0.8980,0
1988-02-22,0.8999,0.8999,0.8999,0.8999,0
1988-02-23,0.9046,0.9046,0.9046,0.9046,0
1988-02-24,0.9056,0.9056,0.9056,0.9056,0
1988-02-25,0.9027,0.9027,0.9027,0.9027,0
1988-02-26,0.9037,0.9037,0.9037,0.9037,0
1988-02-29,0.9113,0.9113,0.9113,0.9113,0
1988-03-01,0.9123,0.9123,0.9123,0.9123,0
1988-03-02,0.9123,0.9123,0.9123,0.9123,0
1988-03-03,0.9142,0.9142,0.9142,0.9142,0
1988-03-04,0.9027,0.9027,0.9027,0.9027,0
1988-03-07,0.9037,0.9037,0.9037,0.9037,0
1988-03-08,0.8998,0.8998,0.8998,0.8998,0
1988-03-09,0.9008,0.9008,0.9008,0.9008,0
1988-03-10,0.8979,0.8979,0.8979,0.8979,0
1988-03-11,0.9018,0.9018,0.9018,0.9018,0
1988-03-14,0.9018,0.9018,0.9018,0.9018,0
1988-03-15,0.9018,0.9018,0.9018,0.9018,0
1988-03-16,0.8979,0.8979,0.8979,0.8979,0
